# Posiciones articulares (matriz) del UR5 derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# La BASE del UR5 es fija (decision de montaje, no se mueve
# el robot fisico de sitio). La CONFIGURACION ARTICULAR si
# cambia en cada frame: se recalcula para que el trocar
# (tubo rigido) siga la orientacion instantanea del shaft
# del PSM, igual que hace an5_psm_py/carrier_solver.py.
# Fulcro: [0.122141, -0.078964, 0.408424] m
# Distancia al trocar: 0.15 m
# Base del UR5: [0.397392, -0.598679, 0.0] m
# IK del UR5 por frame: OK 100.00 %, error mediana 0.0000 mm, maximo 0.0000 mm
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida, como en los archivos de PSM)
#  frame      t(s)   IK     q1(deg)    q2(deg)    q3(deg)    q4(deg)    q5(deg)    q6(deg)
    2892   96.3667    1      2.2462   -87.5123  -107.9731    -9.1356   116.4459    18.4764
    2893   96.4000    1      2.2635   -87.4959  -107.9678    -9.1824   116.3970    18.4890
    2894   96.4333    1      2.2843   -87.4779  -107.9663    -9.2216   116.3383    18.4976
    2895   96.4667    1      2.3022   -87.4644  -107.9714    -9.2334   116.2877    18.4968
    2896   96.5000    1      2.3083   -87.4623  -107.9808    -9.2105   116.2704    18.4863
    2897   96.5333    1      2.3123   -87.4662  -108.0035    -9.1382   116.2591    18.4578
    2898   96.5667    1      2.3088   -87.4687  -108.0022    -9.1371   116.2690    18.4584
    2899   96.6000    1      2.3054   -87.4711  -108.0005    -9.1372   116.2786    18.4594
    2900   96.6333    1      2.3009   -87.4751  -108.0010    -9.1282   116.2915    18.4573
    2901   96.6667    1      2.2953   -87.4803  -108.0025    -9.1138   116.3073    18.4535
    2902   96.7000    1      2.2917   -87.4863  -108.0118    -9.0754   116.3172    18.4400
    2903   96.7333    1      2.2935   -87.4870  -108.0185    -9.0549   116.3123    18.4317
    2904   96.7667    1      2.2957   -87.4927  -108.0421    -8.9765   116.3059    18.4013
    2905   96.8000    1      2.2975   -87.5038  -108.0802    -8.8460   116.3009    18.3512
    2906   96.8333    1      2.3018   -87.5147  -108.1243    -8.6987   116.2887    18.2937
    2907   96.8667    1      2.3058   -87.5171  -108.1416    -8.6447   116.2775    18.2719
    2908   96.9000    1      2.3085   -87.5191  -108.1544    -8.6042   116.2698    18.2557
    2909   96.9333    1      2.3076   -87.5169  -108.1453    -8.6344   116.2724    18.2675
    2910   96.9667    1      2.3050   -87.5153  -108.1340    -8.6697   116.2798    18.2818
    2911   97.0000    1      2.3002   -87.5092  -108.1035    -8.7688   116.2934    18.3210
    2912   97.0333    1      2.3048   -87.4942  -108.0700    -8.8938   116.2804    18.3672
    2913   97.0667    1      2.3087   -87.4853  -108.0529    -8.9600   116.2694    18.3912
    2914   97.1000    1      2.3176   -87.4711  -108.0324    -9.0464   116.2441    18.4213
    2915   97.1333    1      2.3183   -87.4700  -108.0310    -9.0522   116.2421    18.4234
    2916   97.1667    1      2.3157   -87.4723  -108.0311    -9.0476   116.2496    18.4224
    2917   97.2000    1      2.3094   -87.4751  -108.0233    -9.0644   116.2675    18.4306
    2918   97.2333    1      2.3048   -87.4792  -108.0240    -9.0544   116.2804    18.4282
    2919   97.2667    1      2.2863   -87.4902  -108.0096    -9.0742   116.3326    18.4412
    2920   97.3000    1      2.2756   -87.4964  -108.0009    -9.0870   116.3628    18.4492
    2921   97.3333    1      2.2570   -87.5106  -107.9962    -9.0727   116.4155    18.4494
    2922   97.3667    1      2.2357   -87.5281  -107.9946    -9.0432   116.4755    18.4445
    2923   97.4000    1      2.2207   -87.5389  -107.9886    -9.0394   116.5180    18.4476
    2924   97.4333    1      2.1888   -87.5630  -107.9788    -9.0207   116.6084    18.4502
    2925   97.4667    1      2.1514   -87.5922  -107.9702    -8.9881   116.7143    18.4492
    2926   97.5000    1      2.1144   -87.6231  -107.9677    -8.9351   116.8191    18.4405
    2927   97.5333    1      2.0956   -87.6381  -107.9641    -8.9161   116.8725    18.4391
    2928   97.5667    1      2.0606   -87.6659  -107.9567    -8.8832   116.9717    18.4375
    2929   97.6000    1      2.0323   -87.6864  -107.9445    -8.8778   117.0523    18.4443
    2930   97.6333    1      2.0136   -87.6950  -107.9216    -8.9270   117.1055    18.4690
    2931   97.6667    1      2.0107   -87.6943  -107.9120    -8.9557   117.1136    18.4808
    2932   97.7000    1      2.0170   -87.6862  -107.9039    -8.9950   117.0959    18.4938
    2933   97.7333    1      2.0240   -87.6812  -107.9069    -8.9960   117.0760    18.4919
    2934   97.7667    1      2.0257   -87.6797  -107.9068    -8.9993   117.0712    18.4927
    2935   97.8000    1      2.0285   -87.6788  -107.9116    -8.9872   117.0632    18.4872
    2936   97.8333    1      2.0239   -87.6844  -107.9166    -8.9619   117.0763    18.4790
    2937   97.8667    1      2.0202   -87.6883  -107.9185    -8.9490   117.0868    18.4752
    2938   97.9000    1      2.0145   -87.6972  -107.9305    -8.8971   117.1029    18.4573
    2939   97.9333    1      2.0050   -87.7087  -107.9401    -8.8472   117.1299    18.4413
    2940   97.9667    1      1.9942   -87.7187  -107.9418    -8.8225   117.1608    18.4353
    2941   98.0000    1      1.9919   -87.7218  -107.9449    -8.8075   117.1673    18.4304
    2942   98.0333    1      1.9902   -87.7237  -107.9466    -8.7989   117.1719    18.4276
    2943   98.0667    1      1.9934   -87.7262  -107.9622    -8.7492   117.1630    18.4076
    2944   98.1000    1      1.9956   -87.7268  -107.9697    -8.7266   117.1567    18.3983
    2945   98.1333    1      2.0005   -87.7265  -107.9813    -8.6937   117.1427    18.3842
    2946   98.1667    1      2.0004   -87.7323  -107.9983    -8.6335   117.1429    18.3612
    2947   98.2000    1      1.9882   -87.7472  -108.0104    -8.5696   117.1778    18.3407
    2948   98.2333    1      1.9763   -87.7594  -108.0156    -8.5308   117.2115    18.3296
    2949   98.2667    1      1.9441   -87.7908  -108.0244    -8.4435   117.3034    18.3065
    2950   98.3000    1      1.8944   -87.8362  -108.0284    -8.3427   117.4449    18.2839
    2951   98.3333    1      1.8554   -87.8714  -108.0296    -8.2697   117.5562    18.2686
    2952   98.3667    1      1.7595   -87.9571  -108.0281    -8.1045   117.8304    18.2369
    2953   98.4000    1      1.6482   -88.0577  -108.0261    -7.9108   118.1497    18.1999
    2954   98.4333    1      1.5222   -88.1743  -108.0261    -7.6784   118.5121    18.1538
    2955   98.4667    1      1.4552   -88.2379  -108.0283    -7.5448   118.7053    18.1257
    2956   98.5000    1      1.3330   -88.3540  -108.0289    -7.3099   119.0586    18.0786
    2957   98.5333    1      1.2243   -88.4582  -108.0277    -7.1031   119.3738    18.0382
    2958   98.5667    1      1.1828   -88.5028  -108.0382    -6.9822   119.4943    18.0065
    2959   98.6000    1      1.1288   -88.5672  -108.0661    -6.7698   119.6517    17.9435
    2960   98.6333    1      1.1219   -88.5868  -108.0972    -6.6386   119.6717    17.8944
    2961   98.6667    1      1.1340   -88.5801  -108.1101    -6.6143   119.6365    17.8802
    2962   98.7000    1      1.1695   -88.5445  -108.1086    -6.6915   119.5331    17.8970
    2963   98.7333    1      1.2118   -88.4930  -108.0839    -6.8682   119.4102    17.9506
    2964   98.7667    1      1.2432   -88.4549  -108.0652    -7.0003   119.3190    17.9907
    2965   98.8000    1      1.2570   -88.4388  -108.0586    -7.0521   119.2787    18.0058
    2966   98.8333    1      1.2826   -88.4152  -108.0613    -7.0921   119.2047    18.0120
    2967   98.8667    1      1.2854   -88.4161  -108.0705    -7.0632   119.1966    17.9996
    2968   98.9000    1      1.2784   -88.4253  -108.0767    -7.0262   119.2168    17.9877
    2969   98.9333    1      1.2553   -88.4581  -108.1025    -6.8846   119.2838    17.9407
    2970   98.9667    1      1.2273   -88.4937  -108.1232    -6.7518   119.3651    17.8989
    2971   99.0000    1      1.2171   -88.5148  -108.1500    -6.6304   119.3948    17.8549
    2972   99.0333    1      1.2139   -88.5246  -108.1662    -6.5631   119.4041    17.8295
    2973   99.0667    1      1.2040   -88.5485  -108.2004    -6.4139   119.4327    17.7741
    2974   99.1000    1      1.1795   -88.5813  -108.2205    -6.2882   119.5040    17.7336
    2975   99.1333    1      1.1545   -88.6061  -108.2205    -6.2373   119.5767    17.7229
    2976   99.1667    1      1.0793   -88.6717  -108.1981    -6.1685   119.7959    17.7244
    2977   99.2000    1      0.9929   -88.7443  -108.1643    -6.1186   120.0484    17.7384
    2978   99.2333    1      0.8947   -88.8289  -108.1286    -6.0501   120.3360    17.7504
    2979   99.2667    1      0.8381   -88.8784  -108.1088    -6.0062   120.5021    17.7559
    2980   99.3000    1      0.7107   -88.9949  -108.0730    -5.8713   120.8771    17.7549
    2981   99.3333    1      0.5751   -89.1258  -108.0459    -5.6796   121.2778    17.7359
    2982   99.3667    1      0.5145   -89.1852  -108.0339    -5.5914   121.4574    17.7268
    2983   99.4000    1      0.4016   -89.3007  -108.0196    -5.3924   121.7929    17.6967
    2984   99.4333    1      0.3180   -89.3979  -108.0307    -5.1546   122.0424    17.6382
    2985   99.4667    1      0.2566   -89.4701  -108.0390    -4.9773   122.2257    17.5942
    2986   99.5000    1      0.2301   -89.5018  -108.0430    -4.8979   122.3053    17.5742
    2987   99.5333    1      0.1970   -89.5365  -108.0377    -4.8403   122.4044    17.5661
    2988   99.5667    1      0.1861   -89.5448  -108.0297    -4.8466   122.4370    17.5738
    2989   99.6000    1      0.1860   -89.5469  -108.0340    -4.8292   122.4371    17.5668
    2990   99.6333    1      0.1921   -89.5452  -108.0443    -4.8018   122.4190    17.5526
    2991   99.6667    1      0.2066   -89.5352  -108.0572    -4.7844   122.3755    17.5387
    2992   99.7000    1      0.2159   -89.5347  -108.0775    -4.7245   122.3477    17.5098
    2993   99.7333    1      0.2149   -89.5372  -108.0801    -4.7113   122.3507    17.5048
    2994   99.7667    1      0.2165   -89.5405  -108.0904    -4.6734   122.3458    17.4885
    2995   99.8000    1      0.2140   -89.5504  -108.1045    -4.6098   122.3535    17.4635
    2996   99.8333    1      0.2085   -89.5582  -108.1078    -4.5832   122.3698    17.4551
    2997   99.8667    1      0.1908   -89.5768  -108.1048    -4.5529   122.4228    17.4510
    2998   99.9000    1      0.1688   -89.5996  -108.1005    -4.5171   122.4888    17.4466
    2999   99.9333    1      0.1399   -89.6303  -108.0958    -4.4654   122.5757    17.4390
    3000   99.9667    1      0.1243   -89.6471  -108.0937    -4.4359   122.6224    17.4343
    3001  100.0000    1      0.0816   -89.6843  -108.0703    -4.4270   122.7508    17.4511
    3002  100.0333    1      0.0315   -89.7271  -108.0408    -4.4243   122.9017    17.4743
    3003  100.0667    1      0.0085   -89.7466  -108.0267    -4.4249   122.9712    17.4858
    3004  100.1000    1     -0.0346   -89.7696  -107.9737    -4.5357   123.1013    17.5529
    3005  100.1333    1     -0.0862   -89.7910  -107.8974    -4.7210   123.2572    17.6552
    3006  100.1667    1     -0.1143   -89.8052  -107.8605    -4.8021   123.3424    17.7028
    3007  100.2000    1     -0.1710   -89.8324  -107.7827    -4.9800   123.5143    17.8050
    3008  100.2333    1     -0.2286   -89.8582  -107.6991    -5.1789   123.6892    17.9167
    3009  100.2667    1     -0.2800   -89.8839  -107.6288    -5.3377   123.8457    18.0090
    3010  100.3000    1     -0.3050   -89.9011  -107.6041    -5.3762   123.9219    18.0381
    3011  100.3333    1     -0.3464   -89.9108  -107.5240    -5.5994   124.0481    18.1516
    3012  100.3667    1     -0.3800   -89.8913  -107.4002    -6.0179   124.1509    18.3403
    3013  100.4000    1     -0.3921   -89.8806  -107.3472    -6.2019   124.1879    18.4215
    3014  100.4333    1     -0.4303   -89.8881  -107.2669    -6.4308   124.3047    18.5352
    3015  100.4667    1     -0.4555   -89.9018  -107.2331    -6.5051   124.3818    18.5792
    3016  100.5000    1     -0.4749   -89.9249  -107.2342    -6.4531   124.4415    18.5692
    3017  100.5333    1     -0.4808   -89.9342  -107.2396    -6.4170   124.4595    18.5580
    3018  100.5667    1     -0.4806   -89.9458  -107.2654    -6.3139   124.4589    18.5162
    3019  100.6000    1     -0.4766   -89.9484  -107.2809    -6.2613   124.4467    18.4927
    3020  100.6333    1     -0.4772   -89.9487  -107.2801    -6.2627   124.4486    18.4936
    3021  100.6667    1     -0.4749   -89.9471  -107.2823    -6.2598   124.4416    18.4911
    3022  100.7000    1     -0.4613   -89.9363  -107.2934    -6.2485   124.3997    18.4789
    3023  100.7333    1     -0.4473   -89.9246  -107.3034    -6.2426   124.3569    18.4687
    3024  100.7667    1     -0.4343   -89.9111  -107.3070    -6.2604   124.3170    18.4685
    3025  100.8000    1     -0.3878   -89.8658  -107.3259    -6.2980   124.1746    18.4579
    3026  100.8333    1     -0.3473   -89.8170  -107.3213    -6.4145   124.0507    18.4826
    3027  100.8667    1     -0.3299   -89.7909  -107.3079    -6.5100   123.9977    18.5116
    3028  100.9000    1     -0.2755   -89.7334  -107.3180    -6.5995   123.8318    18.5180
    3029  100.9333    1     -0.2052   -89.6673  -107.3480    -6.6466   123.6182    18.4994
    3030  100.9667    1     -0.1447   -89.5973  -107.3431    -6.8072   123.4344    18.5318
    3031  101.0000    1     -0.1151   -89.5629  -107.3396    -6.8890   123.3448    18.5490
    3032  101.0333    1     -0.0629   -89.4905  -107.3055    -7.1417   123.1867    18.6225
    3033  101.0667    1     -0.0141   -89.4224  -107.2703    -7.3880   123.0393    18.6951
    3034  101.1000    1      0.0118   -89.3923  -107.2653    -7.4647   122.9612    18.7122
    3035  101.1333    1      0.0711   -89.3324  -107.2751    -7.5579   122.7825    18.7191
    3036  101.1667    1      0.1373   -89.2582  -107.2666    -7.7349   122.5835    18.7558
    3037  101.2000    1      0.1748   -89.2179  -107.2653    -7.8208   122.4708    18.7711
    3038  101.2333    1      0.2507   -89.1355  -107.2583    -8.0090   122.2436    18.8079
    3039  101.2667    1      0.3376   -89.0314  -107.2221    -8.3270   121.9837    18.8903
    3040  101.3000    1      0.4079   -88.9389  -107.1666    -8.6774   121.7742    18.9929
    3041  101.3333    1      0.4345   -88.8934  -107.1153    -8.9206   121.6951    19.0742
    3042  101.3667    1      0.4630   -88.8034  -106.9398    -9.6194   121.6102    19.3278
    3043  101.4000    1      0.4633   -88.7289  -106.7135   -10.4352   121.6096    19.6353
    3044  101.4333    1      0.4573   -88.6999  -106.6022   -10.8205   121.6273    19.7820
    3045  101.4667    1      0.4517   -88.6349  -106.3650   -11.6458   121.6439    20.0897
    3046  101.5000    1      0.4511   -88.5733  -106.1398   -12.4264   121.6458    20.3749
    3047  101.5333    1      0.4565   -88.5229  -105.9642   -13.0371   121.6298    20.5926
    3048  101.5667    1      0.4634   -88.5004  -105.8994   -13.2694   121.6092    20.6725
    3049  101.6000    1      0.4877   -88.4519  -105.7899   -13.6802   121.5371    20.8075
    3050  101.6333    1      0.5273   -88.3984  -105.7144   -13.9995   121.4193    20.9021
    3051  101.6667    1      0.5416   -88.3827  -105.7019   -14.0646   121.3770    20.9185
    3052  101.7000    1      0.5618   -88.3643  -105.7009   -14.1011   121.3171    20.9221
    3053  101.7333    1      0.5800   -88.3468  -105.6961   -14.1470   121.2632    20.9300
    3054  101.7667    1      0.5627   -88.3635  -105.7008   -14.1028   121.3146    20.9224
    3055  101.8000    1      0.5501   -88.3739  -105.6967   -14.0958   121.3518    20.9256
    3056  101.8333    1      0.5196   -88.3996  -105.6886   -14.0726   121.4424    20.9315
    3057  101.8667    1      0.4762   -88.4436  -105.7094   -13.9316   121.5710    20.9018
    3058  101.9000    1      0.4261   -88.4934  -105.7268   -13.7891   121.7201    20.8749
    3059  101.9333    1      0.3960   -88.5225  -105.7332   -13.7169   121.8097    20.8635
    3060  101.9667    1      0.3347   -88.5836  -105.7524   -13.5477   121.9924    20.8327
    3061  102.0000    1      0.2723   -88.6415  -105.7512   -13.4445   122.1788    20.8263
    3062  102.0333    1      0.2421   -88.6653  -105.7329   -13.4544   122.2693    20.8447
    3063  102.0667    1      0.1825   -88.7108  -105.6900   -13.4971   122.4478    20.8894
    3064  102.1000    1      0.1405   -88.7482  -105.6808   -13.4553   122.5737    20.8956
    3065  102.1333    1      0.1241   -88.7617  -105.6726   -13.4545   122.6230    20.9037
    3066  102.1667    1      0.1204   -88.7635  -105.6655   -13.4722   122.6342    20.9119
    3067  102.2000    1      0.1550   -88.7365  -105.6888   -13.4530   122.5304    20.8876
    3068  102.2333    1      0.1898   -88.7055  -105.6964   -13.4880   122.4259    20.8825
    3069  102.2667    1      0.2104   -88.6855  -105.6940   -13.5320   122.3641    20.8879
    3070  102.3000    1      0.2529   -88.6486  -105.7058   -13.5654   122.2370    20.8789
    3071  102.3333    1      0.3070   -88.5999  -105.7131   -13.6336   122.0752    20.8767
    3072  102.3667    1      0.3668   -88.5436  -105.7088   -13.7500   121.8968    20.8892
    3073  102.4000    1      0.3994   -88.5134  -105.7078   -13.8081   121.7996    20.8942
    3074  102.4333    1      0.4804   -88.4424  -105.7208   -13.9003   121.5586    20.8888
    3075  102.4667    1      0.5185   -88.4109  -105.7345   -13.9174   121.4455    20.8772
    3076  102.5000    1      0.5953   -88.3482  -105.7629   -13.9491   121.2181    20.8534
    3077  102.5333    1      0.6697   -88.2842  -105.7745   -14.0319   120.9981    20.8493
    3078  102.5667    1      0.7236   -88.2373  -105.7791   -14.1042   120.8389    20.8510
