# Posiciones articulares (matriz) del UR5 derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# El UR5 permanece ESTATICO: en JIGSAWS el trocar y la camara
# estan fijos, de modo que el fulcro es constante y la misma
# pose se repite en todos los frames (se incluye una fila por
# frame para alinear con los archivos de PSM).
# Fulcro: [0.110112, -0.04358, 0.422241] m
# Distancia al trocar: 0.15 m
# Base del UR5: [0.472911, -0.421284, 0.0] m
# IK del UR5: OK (0.0008 mm)
#  frame      t(s)     q1(deg)    q2(deg)    q3(deg)    q4(deg)    q5(deg)    q6(deg)
    2736   91.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2737   91.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2738   91.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2739   91.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2740   91.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2741   91.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2742   91.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2743   91.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2744   91.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2745   91.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2746   91.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2747   91.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2748   91.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2749   91.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2750   91.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2751   91.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2752   91.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2753   91.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2754   91.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2755   91.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2756   91.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2757   91.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2758   91.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2759   91.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2760   91.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2761   92.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2762   92.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2763   92.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2764   92.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2765   92.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2766   92.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2767   92.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2768   92.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2769   92.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2770   92.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2771   92.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2772   92.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2773   92.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2774   92.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2775   92.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2776   92.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2777   92.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2778   92.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2779   92.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2780   92.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2781   92.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2782   92.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2783   92.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2784   92.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2785   92.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2786   92.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2787   92.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2788   92.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2789   92.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2790   92.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2791   93.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2792   93.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2793   93.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2794   93.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2795   93.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2796   93.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2797   93.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2798   93.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2799   93.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2800   93.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2801   93.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2802   93.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2803   93.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2804   93.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2805   93.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2806   93.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2807   93.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2808   93.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2809   93.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2810   93.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2811   93.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2812   93.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2813   93.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2814   93.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2815   93.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2816   93.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2817   93.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2818   93.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2819   93.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2820   93.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2821   94.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2822   94.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2823   94.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2824   94.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2825   94.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2826   94.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2827   94.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2828   94.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2829   94.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2830   94.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2831   94.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2832   94.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2833   94.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2834   94.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2835   94.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2836   94.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2837   94.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2838   94.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2839   94.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2840   94.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2841   94.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2842   94.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2843   94.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2844   94.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2845   94.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2846   94.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2847   94.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2848   94.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2849   94.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2850   94.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2851   95.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2852   95.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2853   95.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2854   95.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2855   95.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2856   95.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2857   95.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2858   95.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2859   95.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2860   95.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2861   95.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2862   95.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2863   95.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2864   95.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2865   95.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2866   95.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2867   95.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2868   95.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2869   95.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2870   95.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2871   95.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2872   95.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2873   95.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2874   95.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2875   95.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2876   95.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2877   95.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2878   95.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2879   95.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2880   95.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2881   96.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2882   96.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2883   96.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2884   96.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2885   96.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2886   96.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2887   96.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2888   96.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2889   96.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2890   96.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2891   96.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2892   96.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2893   96.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2894   96.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2895   96.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2896   96.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2897   96.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2898   96.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2899   96.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2900   96.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2901   96.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2902   96.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2903   96.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2904   96.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2905   96.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2906   96.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2907   96.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2908   96.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2909   96.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2910   96.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2911   97.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2912   97.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2913   97.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2914   97.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2915   97.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2916   97.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2917   97.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2918   97.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2919   97.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2920   97.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2921   97.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2922   97.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2923   97.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2924   97.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2925   97.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2926   97.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2927   97.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2928   97.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2929   97.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2930   97.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2931   97.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2932   97.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2933   97.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
