# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.2989
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    3019  100.6000     G6    1    0    -40.1161    18.9105   0.128332   -97.0140    31.4797   -31.0347     0.0000    0.00010
    3020  100.6333     G6    1    0    -40.1337    18.9179   0.128233   -96.9938    31.5730   -30.9274     0.0000    0.00007
    3021  100.6667     G6    1    0    -40.1337    18.9162   0.128223   -96.9774    31.6079   -30.8992     0.0000    0.00001
    3022  100.7000     G6    1    0    -40.1242    18.8741   0.128188   -96.2719    31.9016   -30.5808     0.0000    0.00000
    3023  100.7333     G6    1    0    -40.1164    18.8345   0.128080   -95.5396    32.2010   -30.2097     0.0000    0.00000
    3024  100.7667     G6    1    0    -40.0956    18.8256   0.128008   -95.2555    32.3201   -30.0508     0.0000    0.00012
    3025  100.8000     G6    1    0    -40.0145    18.7561   0.127777   -93.8583    32.7706   -29.3927     0.0000    0.00000
    3026  100.8333     G6    1    0    -39.9549    18.7599   0.127414   -92.8871    33.2054   -28.7436     0.0000    0.00000
    3027  100.8667     G6    1    0    -39.9331    18.7887   0.127290   -92.4831    33.4648   -28.4333     0.0000    0.00000
    3028  100.9000     G6    1    0    -39.8619    18.7584   0.126954   -91.1914    34.0809   -27.5811     0.0000    0.00000
    3029  100.9333     G6    1    0    -39.7402    18.6545   0.126308   -89.2266    34.5964   -26.4464     0.0000    0.00000
    3030  100.9667     G6    1    0    -39.6540    18.6609   0.125675   -87.9376    35.1394   -25.4017     0.0000    0.00000
    3031  101.0000     G6    1    0    -39.6111    18.6547   0.125350   -87.1112    35.4371   -24.7968     0.0000    0.00000
    3032  101.0333     G6    1    0    -39.5054    18.6477   0.124823   -84.8289    36.0665   -23.4483     0.0000    0.00001
    3033  101.0667     G6    1    0    -39.4055    18.6394   0.124528   -82.1941    36.7825   -21.6674     0.0000    0.00001
    3034  101.1000     G6    1    0    -39.3468    18.6110   0.124453   -80.8655    37.0779   -20.7611     0.0000    0.00000
    3035  101.1333     G6    1    0    -39.0809    18.5322   0.124127   -77.6370    36.6428   -18.3781     0.0000    0.00002
    3036  101.1667     G6    1    0    -38.7596    18.4925   0.124007   -74.0559    36.1266   -15.8190     0.0000    0.00003
    3037  101.2000     G6    1    0    -38.6058    18.4798   0.123946   -72.7785    35.9106   -14.9864     0.0000    0.00000
    3038  101.2333     G6    1    0    -38.3621    18.4842   0.123684   -71.4919    35.7282   -14.2817     0.0000    0.00000
    3039  101.2667     G6    1    0    -38.0586    18.5695   0.123446   -69.6129    35.4120   -12.7752     0.0000    0.00001
    3040  101.3000     G6    1    0    -37.8006    18.6719   0.123204   -67.8862    35.2069   -11.5262     0.0000    0.00000
    3041  101.3333     G6    1    0    -37.6739    18.7505   0.123005   -66.8199    35.0948   -10.8554     0.0000    0.00000
    3042  101.3667     G6    1    0    -37.3549    19.0706   0.122579   -63.3443    34.2459    -8.0940     0.0000    0.00004
    3043  101.4000     G6    1    0    -37.0389    19.5442   0.122153   -60.1310    32.8487    -5.2183     0.0000    0.00006
    3044  101.4333     G6    1    0    -36.9005    19.7571   0.122010   -58.4217    32.2523    -3.9199     0.0000    0.00001
    3045  101.4667     G6    1    0    -36.5614    20.2387   0.121768   -54.7406    30.7194    -1.2035     0.0000    0.00007
    3046  101.5000     G6    1    0    -36.1833    20.7308   0.121641   -50.0583    28.8667     2.2061     0.0000    0.00014
    3047  101.5333     G6    1    0    -35.7984    21.2540   0.121653   -46.7173    26.4096     4.9299     0.0000    0.00009
    3048  101.5667     G6    1    0    -35.6013    21.4847   0.121723   -45.0224    25.1143     6.1794     0.0000    0.00001
    3049  101.6000     G6    1    0    -35.1864    21.9010   0.121942   -40.8238    22.4986     8.7534     0.0000    0.00011
    3050  101.6333     G6    1    0    -34.7500    22.3689   0.122197   -37.2370    19.3382    11.1037     0.0000    0.00010
    3051  101.6667     G6    1    0    -34.5593    22.5958   0.122382   -36.0798    17.6059    11.9708     0.0000    0.00001
    3052  101.7000     G6    1    0    -34.2461    22.9287   0.122813   -32.8138    14.5605    13.6116     0.0000    0.00006
    3053  101.7333     G6    1    0    -34.0029    23.2691   0.123182   -29.6898    11.6915    15.2496     0.0000    0.00005
    3054  101.7667     G6    1    0    -33.8620    23.6612   0.123630   -27.1316     8.4074    16.7671     0.0000    0.00004
    3055  101.8000     G6    1    0    -33.8223    23.8527   0.123789   -25.9092     6.9000    17.4799     0.0000    0.00000
    3056  101.8333     G6    1    0    -33.7943    24.2148   0.124054   -22.7282     3.9210    18.9606     0.0000    0.00004
    3057  101.8667    G11    1    0    -33.7813    24.7137   0.124585   -18.8576    -0.5682    20.3979     0.0000    0.00010
    3058  101.9000    G11    1    0    -33.9136    25.1939   0.125137   -15.9611    -4.6342    22.3447     0.0000    0.00007
    3059  101.9333    G11    1    0    -33.9987    25.4189   0.125359   -13.8945    -6.7340    22.9256     0.0000    0.00001
    3060  101.9667    G11    1    0    -34.2332    25.8130   0.125976   -10.3423   -10.5799    24.1494     0.0000    0.00006
    3061  102.0000    G11    1    0    -34.4950    26.1367   0.126463    -7.2764   -13.6882    25.0031     0.0000    0.00003
    3062  102.0333    G11    1    0    -34.6706    26.3183   0.126709    -4.8916   -15.3814    25.4513     0.0000    0.00001
    3063  102.0667    G11    1    0    -35.0073    26.6597   0.127189    -1.6954   -18.3172    26.5394     0.0000    0.00003
    3064  102.1000    G11    1    0    -35.2538    26.9647   0.127547     1.0213   -21.3255    26.6271     0.0000    0.00002
    3065  102.1333    G11    1    0    -35.4022    27.1126   0.127804     2.4661   -22.8400    26.9355     0.0000    0.00000
    3066  102.1667    G11    1    0    -35.6743    27.3801   0.128186     5.7534   -25.9057    27.4041     0.0000    0.00003
    3067  102.2000    G11    1    0    -35.8326    27.5749   0.128330     9.0553   -28.6947    26.9382     0.0000    0.00003
    3068  102.2333    G11    1    0    -35.9271    27.7981   0.128629    11.0577   -31.2156    26.6501     0.0000    0.00001
    3069  102.2667    G11    1    0    -35.9921    27.9200   0.128839    12.3953   -32.6261    26.4129     0.0000    0.00000
    3070  102.3000    G11    1    0    -36.0967    28.0315   0.129048    14.3874   -34.4730    26.3941     0.0000    0.00001
    3071  102.3333    G11    1    0    -36.0888    28.1576   0.129077    16.1893   -35.9971    25.3755     0.0000    0.00001
    3072  102.3667    G11    1    0    -36.1087    28.3162   0.129260    18.0751   -37.8287    24.6489     0.0000    0.00001
    3073  102.4000    G11    1    0    -36.0824    28.3751   0.129305    18.4727   -38.4263    24.6110     0.0000    0.00000
    3074  102.4333    G11    1    0    -35.9230    28.4813   0.129193    18.9851   -39.2905    23.8909     0.0000    0.00000
    3075  102.4667    G11    1    0    -35.8925    28.5129   0.129192    19.4178   -39.8640    23.8118     0.0000    0.00000
    3076  102.5000    G11    1    0    -35.8975    28.6382   0.129400    21.0246   -41.8993    23.1347     0.0000    0.00001
    3077  102.5333    G11    1    0    -35.8374    28.7362   0.129354    21.4603   -43.1023    23.3912     0.0000    0.00000
    3078  102.5667    G11    1    0    -35.7404    28.7585   0.129014    21.5961   -43.2059    23.4440     0.0000    0.00064
    3079  102.6000    G11    1    0    -35.7148    28.7862   0.128884    22.1213   -43.4575    23.1292     0.0000    0.00000
    3080  102.6333    G11    1    0    -35.7192    28.8428   0.128719    23.1047   -44.1836    23.0628     0.0000    0.00000
    3081  102.6667    G11    1    0    -35.7115    28.9225   0.128625    23.5935   -45.0034    23.3419     0.0000    0.00000
    3082  102.7000    G11    1    0    -35.6692    28.9570   0.128545    23.6531   -45.1559    23.3550     0.0000    0.00013
    3083  102.7333    G11    1    0    -35.6071    28.9475   0.128365    23.7883   -45.1560    23.4541     0.0000    0.00031
    3084  102.7667    G11    1    0    -35.6380    28.9406   0.128452    24.6957   -45.7257    23.4007     0.0000    0.00000
    3085  102.8000    G11    1    0    -35.7291    28.9593   0.128722    26.0070   -46.7609    23.0610     0.0000    0.00000
    3086  102.8333    G11    1    0    -35.7313    28.9714   0.128838    25.9938   -47.0361    23.3560     0.0000    0.00000
    3087  102.8667    G11    1    0    -35.7440    28.9895   0.129114    26.9188   -47.7229    22.9239     0.0000    0.00000
    3088  102.9000    G11    1    0    -35.7683    28.9546   0.129550    28.3004   -48.4131    22.5220     0.0000    0.00000
    3089  102.9333    G11    1    0    -35.7640    28.9529   0.129836    28.7859   -48.9098    22.2398     0.0000    0.00000
    3090  102.9667    G11    1    0    -35.7635    28.9016   0.130307    29.7755   -49.5073    21.7694     0.0000    0.00000
    3091  103.0000    G11    1    0    -35.8809    28.8306   0.130651    31.6783   -50.4244    20.8326     0.0000    0.00001
    3092  103.0333    G11    1    0    -36.0067    28.7825   0.130824    32.6814   -51.0976    20.4000     0.0000    0.00000
    3093  103.0667    G11    1    0    -36.0916    28.7899   0.130924    33.1844   -51.6063    20.1504     0.0000    0.00000
    3094  103.1000    G11    1    0    -36.3268    28.7673   0.131021    34.5705   -52.6095    19.8058     0.0000    0.00001
    3095  103.1333    G11    1    0    -36.5317    28.7569   0.131072    35.4875   -53.3676    19.4814     0.0000    0.00000
    3096  103.1667    G11    1    0    -36.7368    28.7275   0.131132    36.4681   -53.9274    19.1301     0.0000    0.00000
    3097  103.2000    G11    1    0    -36.8434    28.7047   0.131138    36.9481   -54.1188    18.9770     0.0000    0.00000
    3098  103.2333    G11    1    0    -37.0552    28.6723   0.131151    37.9109   -54.4718    18.5062     0.0000    0.00000
    3099  103.2667    G11    1    0    -37.3054    28.6200   0.131329    39.3473   -55.2439    17.9598     0.0000    0.00001
    3100  103.3000    G11    1    0    -37.3881    28.6062   0.131396    39.8792   -55.4955    17.5488     0.0000    0.00000
    3101  103.3333    G11    1    0    -37.4829    28.5974   0.131505    40.4431   -55.6723    17.1358     0.0000    0.00000
    3102  103.3667    G11    1    0    -37.5516    28.5920   0.131547    40.5200   -55.5575    17.2667     0.0000    0.00019
    3103  103.4000    G11    1    0    -37.5830    28.5969   0.131534    40.6122   -55.5420    17.1645     0.0000    0.00004
    3104  103.4333    G11    1    0    -37.6285    28.6073   0.131536    40.6853   -55.6141    17.2369     0.0000    0.00005
    3105  103.4667    G11    1    0    -37.5941    28.5944   0.131531    40.7167   -55.6886    17.4766     0.0000    0.00017
    3106  103.5000    G11    1    0    -37.4914    28.5980   0.131598    40.9037   -55.8319    17.3109     0.0000    0.00033
    3107  103.5333    G11    1    0    -37.4503    28.6019   0.131683    41.0199   -56.0036    17.2603     0.0000    0.00014
    3108  103.5667    G11    1    0    -37.4445    28.5500   0.131722    41.7858   -56.0038    16.5875     0.0000    0.00000
    3109  103.6000    G11    1    0    -37.4539    28.5178   0.131731    41.9048   -55.9384    16.4754     0.0000    0.00009
    3110  103.6333    G11    1    0    -37.4388    28.5111   0.131769    41.9592   -55.9083    16.4073     0.0000    0.00003
    3111  103.6667    G11    1    0    -37.4078    28.4829   0.131873    42.1510   -55.8351    16.1803     0.0000    0.00014
    3112  103.7000    G11    1    0    -37.3918    28.4552   0.131977    42.3726   -55.9429    16.0542     0.0000    0.00006
    3113  103.7333    G11    1    0    -37.2824    28.4629   0.132022    42.5327   -55.8540    15.8003     0.0000    0.00024
    3114  103.7667    G11    1    0    -37.1842    28.4555   0.131970    42.7129   -55.7504    15.5391     0.0000    0.00029
    3115  103.8000    G11    1    0    -36.8600    28.4871   0.131714    41.0743   -55.4920    16.6078     0.0000    0.00000
    3116  103.8333    G11    1    0    -36.3617    28.5519   0.131450    36.9639   -55.1984    19.3042     0.0000    0.00002
    3117  103.8667    G11    1    0    -36.1096    28.5285   0.131288    35.2390   -55.0968    20.4019     0.0000    0.00000
    3118  103.9000    G11    1    0    -35.5095    28.3814   0.130648    31.8539   -54.2346    22.3035     0.0000    0.00003
    3119  103.9333    G11    1    0    -34.8837    28.1698   0.129793    29.4483   -53.1766    22.9863     0.0000    0.00002
    3120  103.9667    G11    1    0    -34.2936    27.9270   0.128870    27.6673   -52.2563    23.5047     0.0000    0.00001
    3121  104.0000    G11    1    0    -34.0505    27.8084   0.128419    27.0638   -52.0756    23.6984     0.0000    0.00000
    3122  104.0333    G11    1    0    -33.6150    27.6763   0.127572    25.9007   -52.2338    24.1076     0.0000    0.00000
    3123  104.0667    G11    1    0    -33.1990    27.6548   0.126640    24.6964   -52.4156    24.5057     0.0000    0.00000
    3124  104.1000    G11    1    0    -33.0015    27.6502   0.126119    24.1104   -52.4848    24.8647     0.0000    0.00000
    3125  104.1333    G11    1    0    -32.6615    27.6492   0.125177    23.3515   -52.8212    25.3168     0.0000    0.00000
    3126  104.1667    G11    1    0    -32.3116    27.6152   0.124406    22.5684   -53.7424    25.9972     0.0000    0.00000
    3127  104.2000    G11    1    0    -32.0749    27.5604   0.124048    21.4170   -53.9569    26.7120     0.0000    0.00000
    3128  104.2333    G11    1    0    -31.6028    27.2372   0.123230    20.1719   -54.7905    27.4268     0.0000    0.00001
    3129  104.2667    G11    1    0    -31.1169    26.7986   0.122466    18.6791   -56.0914    28.5376     0.0000    0.00002
    3130  104.3000    G11    1    0    -30.5248    26.2508   0.121841    16.7393   -57.0977    29.4944     0.0000    0.00001
    3131  104.3333    G11    1    0    -30.1458    25.9039   0.121348    15.7723   -57.4258    29.4603     0.0000    0.00000
    3132  104.3667    G11    1    0    -29.5183    25.1214   0.120263    14.4042   -58.1862    29.9777     0.0000    0.00000
    3133  104.4000    G11    1    0    -28.8922    24.4090   0.119455    12.4515   -59.0465    31.4080     0.0000    0.00001
    3134  104.4333    G11    1    0    -28.5512    24.1072   0.118992    11.8579   -59.4758    31.3075     0.0000    0.00000
    3135  104.4667    G11    1    0    -27.9315    23.5439   0.117893     9.9795   -60.0196    32.4875     0.0000    0.00001
    3136  104.5000    G11    1    0    -27.4006    23.2061   0.117155     7.7303   -60.6548    34.3179     0.0000    0.00002
    3137  104.5333    G11    1    0    -26.9485    23.0260   0.116536     7.2354   -61.2205    34.1442     0.0000    0.00000
    3138  104.5667    G11    1    0    -26.8115    22.9877   0.116252     7.1738   -61.2976    34.1408     0.0000    0.00079
    3139  104.6000    G11    1    0    -26.6053    22.9389   0.115813     6.5171   -60.2260    34.0618     0.0000    0.00000
    3140  104.6333    G11    1    0    -26.5024    22.9476   0.115634     6.3859   -58.5789    32.4005     0.0000    0.00002
    3141  104.6667    G11    1    0    -26.4874    22.8838   0.115559     6.3840   -57.2748    31.5673     0.0000    0.00001
    3142  104.7000    G11    1    0    -26.4450    22.7012   0.115330     5.8923   -54.2313    29.9058     0.0000    0.00002
    3143  104.7333    G11    1    0    -26.3936    22.4923   0.115273     4.5122   -51.3928    29.0812     0.0000    0.00001
    3144  104.7667    G11    1    0    -26.3557    22.3499   0.115548     2.7223   -49.6889    28.7366     0.0000    0.00001
    3145  104.8000    G11    1    0    -26.3506    22.2552   0.115718     1.9760   -48.9162    28.4216     0.0000    0.00000
    3146  104.8333    G11    1    0    -26.3943    22.0237   0.116026     1.4205   -47.5678    27.0379     0.0000    0.00000
