# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.5193
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    3059  101.9333      -    1    0     -9.4659    -1.0086   0.111184    -6.8099   -23.6335     0.3207     0.0000    0.00000
    3060  101.9667      -    1    0     -9.4653    -1.0051   0.111183    -6.8031   -23.6408     0.3113     0.0000    0.00000
    3061  102.0000      -    1    0     -9.4611    -1.0102   0.111185    -6.7776   -23.6420     0.2823     0.0000    0.00001
    3062  102.0333      -    1    0     -9.4660    -1.0115   0.111193    -6.7690   -23.6428     0.2767     0.0000    0.00000
    3063  102.0667      -    1    0     -9.4961    -1.0254   0.111196    -6.7592   -23.5476     0.4405     0.0000    0.00008
    3064  102.1000      -    1    0     -9.5027    -1.0250   0.111200    -6.7653   -23.5465     0.4510     0.0000    0.00000
    3065  102.1333      -    1    0     -9.5099    -1.0275   0.111204    -6.7586   -23.5457     0.4489     0.0000    0.00000
    3066  102.1667      -    1    0     -9.5136    -1.0325   0.111209    -6.7469   -23.5424     0.4403     0.0000    0.00000
    3067  102.2000      -    1    0     -9.5118    -1.0348   0.111212    -6.7388   -23.5417     0.4313     0.0000    0.00000
    3068  102.2333      -    1    0     -9.5070    -1.0298   0.111217    -6.7282   -23.5517     0.4154     0.0000    0.00000
    3069  102.2667      -    1    0     -9.5055    -1.0316   0.111219    -6.7065   -23.5562     0.3909     0.0000    0.00001
    3070  102.3000      -    1    0     -9.5078    -1.0314   0.111216    -6.6878   -23.5633     0.3708     0.0000    0.00000
    3071  102.3333      -    1    0     -9.5066    -1.0278   0.111216    -6.6807   -23.5707     0.3608     0.0000    0.00000
    3072  102.3667      -    1    0     -9.5068    -1.0292   0.111205    -6.6597   -23.5766     0.3365     0.0000    0.00001
    3073  102.4000      -    1    0     -9.5113    -1.0299   0.111199    -6.6509   -23.5793     0.3289     0.0000    0.00000
    3074  102.4333      -    1    0     -9.5335    -1.0430   0.111192    -6.6532   -23.4812     0.5005     0.0000    0.00008
    3075  102.4667      -    1    0     -9.5385    -1.0406   0.111204    -6.6519   -23.4849     0.5017     0.0000    0.00000
    3076  102.5000      -    1    0     -9.5358    -1.0391   0.111208    -6.6429   -23.4895     0.4899     0.0000    0.00000
    3077  102.5333      -    1    0     -9.5345    -1.0414   0.111210    -6.6340   -23.4891     0.4804     0.0000    0.00000
    3078  102.5667      -    1    0     -9.5360    -1.0376   0.111226    -6.6234   -23.4970     0.4696     0.0000    0.00000
    3079  102.6000      -    1    0     -9.5371    -1.0357   0.111230    -6.6044   -23.5059     0.4486     0.0000    0.00000
    3080  102.6333      -    1    0     -9.5364    -1.0348   0.111231    -6.5903   -23.5117     0.4321     0.0000    0.00000
    3081  102.6667      -    1    0     -9.5358    -1.0314   0.111230    -6.5835   -23.5189     0.4227     0.0000    0.00000
    3082  102.7000      -    1    0     -9.5316    -1.0290   0.111235    -6.5659   -23.5274     0.4003     0.0000    0.00001
    3083  102.7333      -    1    0     -9.5293    -1.0319   0.111234    -6.5496   -23.5288     0.3814     0.0000    0.00001
    3084  102.7667      -    1    0     -9.5318    -1.0279   0.111234    -6.5394   -23.5380     0.3700     0.0000    0.00000
    3085  102.8000      -    1    0     -9.5312    -1.0271   0.111235    -6.5253   -23.5438     0.3536     0.0000    0.00000
    3086  102.8333      -    1    0     -9.5432    -1.0371   0.111223    -6.5111   -23.4548     0.4998     0.0000    0.00007
    3087  102.8667      -    1    0     -9.5477    -1.0347   0.111234    -6.5165   -23.4566     0.5075     0.0000    0.00000
    3088  102.9000      -    1    0     -9.5527    -1.0369   0.111242    -6.5147   -23.4541     0.5098     0.0000    0.00000
    3089  102.9333      -    1    0     -9.5622    -1.0295   0.111276    -6.5193   -23.4611     0.5218     0.0000    0.00000
    3090  102.9667      -    1    0     -9.5643    -1.0283   0.111325    -6.5018   -23.4655     0.5083     0.0000    0.00000
    3091  103.0000      -    1    0     -9.5782    -1.0449   0.111355    -6.4728   -23.4512     0.4931     0.0000    0.00001
    3092  103.0333      -    1    0     -9.5853    -1.0460   0.111366    -6.4721   -23.4497     0.4981     0.0000    0.00000
    3093  103.0667      -    1    0     -9.5962    -1.0437   0.111388    -6.4569   -23.4572     0.4891     0.0000    0.00001
    3094  103.1000      -    1    0     -9.6058    -1.0401   0.111387    -6.4334   -23.4711     0.4664     0.0000    0.00001
    3095  103.1333      -    1    0     -9.6059    -1.0408   0.111381    -6.4194   -23.4753     0.4503     0.0000    0.00000
    3096  103.1667      -    1    0     -9.6083    -1.0388   0.111388    -6.4159   -23.4788     0.4480     0.0000    0.00000
    3097  103.2000      -    1    0     -9.6023    -1.0321   0.111394    -6.3842   -23.4979     0.4070     0.0000    0.00001
    3098  103.2333      -    1    0     -9.5993    -1.0307   0.111398    -6.3681   -23.5048     0.3869     0.0000    0.00001
    3099  103.2667      -    1    0     -9.6035    -1.0305   0.111412    -6.3523   -23.5098     0.3730     0.0000    0.00000
    3100  103.3000      -    1    0     -9.6212    -1.0283   0.111438    -6.3503   -23.5130     0.3833     0.0000    0.00001
    3101  103.3333      -    1    0     -9.6347    -1.0203   0.111474    -6.3391   -23.5265     0.3795     0.0000    0.00001
    3102  103.3667      -    1    0     -9.6402    -1.0173   0.111484    -6.3253   -23.5349     0.3673     0.0000    0.00000
    3103  103.4000      -    1    0     -9.6507    -1.0198   0.111504    -6.3153   -23.5343     0.3651     0.0000    0.00000
    3104  103.4333      -    1    0     -9.6531    -1.0207   0.111527    -6.2975   -23.5376     0.3496     0.0000    0.00000
    3105  103.4667      -    1    0     -9.6583    -1.0221   0.111554    -6.2960   -23.5349     0.3542     0.0000    0.00000
    3106  103.5000      -    1    0     -9.6777    -1.0428   0.111629    -6.2782   -23.5084     0.3615     0.0000    0.00003
    3107  103.5333      -    1    0     -9.7019    -1.0583   0.111683    -6.2663   -23.4890     0.3739     0.0000    0.00002
    3108  103.5667      -    1    0     -9.7241    -1.0506   0.111733    -6.2573   -23.5009     0.3796     0.0000    0.00002
    3109  103.6000      -    1    0     -9.7265    -1.0480   0.111741    -6.2400   -23.5099     0.3615     0.0000    0.00000
    3110  103.6333      -    1    0     -9.7272    -1.0442   0.111739    -6.2210   -23.5219     0.3387     0.0000    0.00001
    3111  103.6667      -    1    0     -9.7244    -1.0424   0.111742    -6.2049   -23.5291     0.3189     0.0000    0.00000
    3112  103.7000      -    1    0     -9.7218    -1.0422   0.111739    -6.1888   -23.5348     0.2988     0.0000    0.00001
    3113  103.7333      -    1    0     -9.7192    -1.0477   0.111727    -6.1710   -23.5339     0.2777     0.0000    0.00001
    3114  103.7667      -    1    0     -9.7186    -1.0469   0.111727    -6.1569   -23.5396     0.2612     0.0000    0.00000
    3115  103.8000      -    1    0     -9.7160    -1.0467   0.111725    -6.1408   -23.5452     0.2412     0.0000    0.00001
    3116  103.8333      -    1    0     -9.7159    -1.0491   0.111713    -6.1335   -23.5453     0.2323     0.0000    0.00000
    3117  103.8667      -    1    0     -9.7202    -1.0481   0.111701    -6.1239   -23.5510     0.2221     0.0000    0.00000
    3118  103.9000      -    1    0     -9.7192    -1.0560   0.111706    -6.1075   -23.5449     0.2068     0.0000    0.00001
    3119  103.9333      -    1    0     -9.7334    -1.0747   0.111701    -6.1005   -23.4408     0.3669     0.0000    0.00008
    3120  103.9667      -    1    0     -9.7445    -1.1080   0.111724    -6.0988   -23.3957     0.3841     0.0000    0.00002
    3121  104.0000      -    1    0     -9.7477    -1.1672   0.111754    -6.0554   -23.3259     0.3627     0.0000    0.00006
    3122  104.0333      -    1    0     -9.7377    -1.2351   0.111802    -6.0008   -23.3271     0.1734     0.0000    0.00014
    3123  104.0667      -    1    0     -9.7420    -1.2843   0.111824    -5.9810   -23.2636     0.1755     0.0000    0.00004
    3124  104.1000      -    1    0     -9.7296    -1.3690   0.111893    -5.9408   -23.2350     0.0100     0.0000    0.00017
    3125  104.1333      -    1    0     -9.7271    -1.4200   0.111963    -5.9044   -23.3059     0.0918     0.0000    0.00010
    3126  104.1667      -    1    0     -9.7223    -1.4405   0.111984    -5.8864   -23.2899     0.0864     0.0000    0.00001
    3127  104.2000      -    1    0     -9.7159    -1.4472   0.112001    -5.8727   -23.2755     0.0669     0.0000    0.00001
    3128  104.2333      -    1    0     -9.7172    -1.4137   0.112020    -5.8491   -23.4726     0.1338     0.0000    0.00010
    3129  104.2667      -    1    0     -9.7161    -1.4159   0.112014    -5.8416   -23.4657     0.1203     0.0000    0.00000
    3130  104.3000      -    1    0     -9.7052    -1.4203   0.111986    -5.8079   -23.4705     0.0740     0.0000    0.00002
    3131  104.3333      -    1    0     -9.6793    -1.4263   0.111929    -5.7514   -23.4823    -0.0084     0.0000    0.00005
    3132  104.3667      -    1    0     -9.6641    -1.4130   0.111873    -5.6847   -23.6732     0.0029     0.0000    0.00010
    3133  104.4000      -    1    0     -9.6450    -1.4260   0.111800    -5.6546   -23.6584    -0.0520     0.0000    0.00005
    3134  104.4333      -    1    0     -9.5808    -1.4452   0.111621    -5.5520   -23.8978    -0.0560     0.0000    0.00031
    3135  104.4667      -    1    0     -9.5187    -1.4956   0.111466    -5.4183   -24.1389     0.1592     0.0000    0.00056
    3136  104.5000      -    1    0     -9.4895    -1.5246   0.111404    -5.3494   -24.3750     0.2484     0.0000    0.00026
    3137  104.5333      -    1    0     -9.4109    -1.6465   0.111194    -5.2119   -24.5419     0.2760     0.0000    0.00084
    3138  104.5667      -    1    0     -9.3312    -1.7598   0.111078    -5.0821   -24.6833     0.0875     0.0000    0.00000
    3139  104.6000      -    1    0     -9.2402    -1.8941   0.110896    -5.3110   -24.7140     0.2070     0.0000    0.00075
    3140  104.6333      -    1    0     -9.2009    -1.9718   0.110813    -5.2477   -24.6491     0.1502     0.0000    0.00021
    3141  104.6667      -    1    0     -9.1484    -2.0840   0.110763    -5.4521   -24.9136     0.4130     0.0000    0.00000
    3142  104.7000      -    1    0     -9.0984    -2.1889   0.110681    -5.2935   -25.3788     0.6398     0.0000    0.00000
    3143  104.7333      -    1    0     -9.0747    -2.2272   0.110681    -5.2545   -25.6181     0.7980     0.0000    0.00030
    3144  104.7667      -    1    0     -9.0538    -2.2602   0.110730    -5.2020   -25.9911     1.0344     0.0000    0.00000
    3145  104.8000      -    1    0     -9.0269    -2.3094   0.110721    -5.1753   -25.8358     0.7323     0.0000    0.00022
    3146  104.8333      -    1    0     -9.0048    -2.3371   0.110696    -5.1612   -25.6630     0.6183     0.0000    0.00012
    3147  104.8667      -    1    0     -8.9901    -2.3644   0.110674    -5.1553   -25.4902     0.5140     0.0000    0.00012
    3148  104.9000      -    1    0     -8.9876    -2.3488   0.110681    -5.1333   -25.5328     0.4945     0.0000    0.00001
    3149  104.9333      -    1    0     -8.9892    -2.3241   0.110679    -5.1097   -25.5744     0.4619     0.0000    0.00002
    3150  104.9667      -    1    0     -8.9840    -2.3095   0.110679    -5.0911   -25.5996     0.4343     0.0000    0.00001
    3151  105.0000      -    1    0     -8.9745    -2.2871   0.110674    -5.0408   -25.6445     0.3677     0.0000    0.00002
    3152  105.0333      -    1    0     -8.9867    -2.2885   0.110640    -5.0281   -25.5674     0.5081     0.0000    0.00006
    3153  105.0667      -    1    0     -8.9877    -2.2703   0.110628    -5.0246   -25.5946     0.4971     0.0000    0.00001
    3154  105.1000      -    1    0     -8.9895    -2.2572   0.110625    -5.0288   -25.6116     0.4977     0.0000    0.00001
    3155  105.1333      -    1    0     -8.9858    -2.2372   0.110619    -5.0135   -25.6437     0.4718     0.0000    0.00001
    3156  105.1667      -    1    0     -8.9741    -2.2371   0.110595    -4.9958   -25.5485     0.3739     0.0000    0.00006
    3157  105.2000      -    1    0     -8.9735    -2.2214   0.110588    -5.0037   -25.5314     0.3476     0.0000    0.00001
    3158  105.2333      -    1    0     -8.9867    -2.2263   0.110581    -5.0009   -25.4519     0.4936     0.0000    0.00006
    3159  105.2667      -    1    0     -8.9892    -2.2291   0.110587    -5.0020   -25.4419     0.5086     0.0000    0.00000
    3160  105.3000      -    1    0     -8.9873    -2.2298   0.110583    -4.9924   -25.4440     0.4969     0.0000    0.00000
    3161  105.3333      -    1    0     -8.9871    -2.2260   0.110582    -4.9862   -25.4510     0.4889     0.0000    0.00000
    3162  105.3667      -    1    0     -8.9909    -2.2176   0.110572    -4.9698   -25.4685     0.4695     0.0000    0.00001
    3163  105.4000      -    1    0     -8.9843    -2.2012   0.110532    -4.9491   -25.4990     0.4338     0.0000    0.00002
    3164  105.4333      -    1    0     -8.9760    -2.1854   0.110496    -4.9423   -25.5246     0.4121     0.0000    0.00002
    3165  105.4667      -    1    0     -8.9539    -2.1144   0.110406    -4.9290   -25.6297     0.3509     0.0000    0.00017
    3166  105.5000      -    1    0     -8.8881    -2.0364   0.110180    -5.2742   -25.4102     0.3783     0.0000    0.00044
    3167  105.5333      -    1    0     -8.8287    -1.9840   0.109791    -5.3036   -24.7668     0.4167     0.0000    0.00000
    3168  105.5667      -    1    0     -8.7759    -1.9179   0.109579    -5.7242   -24.5032     0.5243     0.0000    0.00000
    3169  105.6000      -    1    0     -8.7206    -1.6567   0.109136    -5.8922   -24.2657     0.7423     0.0000    0.00000
    3170  105.6333      -    1    0     -8.6532    -1.3775   0.108581    -6.0587   -23.9424     0.6279     0.0000    0.00000
    3171  105.6667      -    1    0     -8.6350    -1.2683   0.108273    -6.5141   -23.6962     0.7279     0.0000    0.00000
    3172  105.7000      -    1    0     -8.6407    -1.1582   0.107659    -7.5032   -22.8669     0.7185     0.0000    0.00000
    3173  105.7333      -    1    0     -8.7125    -1.1823   0.107163    -8.1635   -21.8186     0.4235     0.0000    0.00000
    3174  105.7667      -    1    0     -8.8443    -1.3575   0.106588    -9.2607   -20.0724     0.0137     0.0000    0.00000
    3175  105.8000      -    1    0     -8.9021    -1.4340   0.106264   -10.2459   -19.1627    -0.2447     0.0000    0.00000
    3176  105.8333      -    1    0     -8.9994    -1.4275   0.105770   -11.8354   -17.7855    -1.4709     0.0000    0.00000
    3177  105.8667      -    1    0     -9.1700    -1.4814   0.105344   -13.8435   -15.6238    -2.4927     0.0000    0.00001
    3178  105.9000      -    1    0     -9.2510    -1.5085   0.105153   -14.4461   -14.6479    -3.0738     0.0000    0.00000
    3179  105.9333      -    1    0     -9.4627    -1.4724   0.104925   -15.1581   -13.6232    -3.2458     0.0000    0.00000
    3180  105.9667      -    1    0     -9.6087    -1.2772   0.104902   -15.2394   -14.1402    -2.7982     0.0000    0.00000
    3181  106.0000      -    1    0     -9.6899    -1.2013   0.104973   -15.2618   -14.3627    -2.3483     0.0000    0.00000
    3182  106.0333      -    1    0     -9.7838    -1.0056   0.105269   -15.2894   -15.1108    -1.7474     0.0000    0.00000
    3183  106.0667      -    1    0     -9.8397    -0.9534   0.105448   -15.2640   -15.1493    -1.7617     0.0000    0.00024
    3184  106.1000      -    1    0     -9.8981    -0.8600   0.105615   -15.2333   -15.2825    -1.7677     0.0000    0.00033
    3185  106.1333      -    1    0     -9.9300    -0.7917   0.105734   -15.2421   -15.3643    -1.7401     0.0000    0.00015
